playlist_id,track_ids
1108,10841 15312  9678  9060 15633  3413 13238 20012  1444 12295
1115, 3424  9346   817  9984  3001  7989 16756 13129  4301 12715
1120, 6113 13105 18051  7133  7174 14774 17357  1813 17928 18146
1126,14826  6103  4910  8145 19662  2873 10596 16866  4401 20172
1129, 4072 10316 14832  4201  7550 11682  6915 17404 11016  7722
1147, 3413 18057 15633  6197  2186 15543 10410 10257  2392  6066
1163,12907  7645  8017  7870  1357  4743 16127  9173  9257 16591
1169,18404 11882   628 18361 12666 14022 13406 17586    56 14471
1174,12445 18802 15752  2960  6423 11174 17312 17080 12360  9465
1238, 5074  8145 15005 12869  9254  4258 11943 19164  3565 13251
1254, 7009  5685   689 18493 14508  2037  6813 11474 19718  4402
1274, 2674 20134 10848  2367 11070 10013 17568  5881  8956  2497
1285, 4346  8849  3876 16905  8540  1588 12668  5193 15750 13624
1302, 1357  7931 18963  8838  6285 15967 18303  1710 15989  1850
1316,19733  3893  5661 20415 15471 16944  1525  5482  4675  7070
1319, 3534  5018 20473 17363 14616 10422 11351    38  7743 10499
1341, 2068  4052 20394 13203 18922 19398 11117 17920  9359  7312
1346,18830   770 17042  8725  4347 14134 11702 20491 17353 10935
1350, 3242  7961  1271   268 13052  7962  6282  9246  3486 18824
1353,18389 11070 19422 17239   318  3885  6242 15209 12880 13272
1363,20150  5031 11751 19137 13731  2151 13178  1712  1715  3650
1371, 4301 18830 20028 14134  2122   956 16673  8539  3001  6062
1379, 2085 17709  6569  8692  9441 11006  3021 16477  1434  6971
1383, 9051 10913  2931  3700 15092 17699  7517 13426 13024 11417
1390,15090  8539 11759  2887  9963  4523  4745  8727  4026 12436
1398, 9508  6695  8996  4952 13906  8164  8466 13041 18040 17555
1404, 6085 19770  4212  6788  5023 19589  5612  5881   387  6433
1415,16199  8488  5725 12414 16630  2084  2811  7065 13561  1681
1417,11227 12472 17748   820  9521  5700 18034 10446  9216 14017
1454, 2132 16583 20461  3453 12762 10466  2858 16995 10691 17657
1456,18358  3979  6444 18945  2617 17281  4355 13251  1023 11283
1463,18026 16585  9060 12226  7526  2869  9670 15327  9961 11063
1481, 1641 19305 14904 18743  4745 10743 12721  5359  1020  4058
1505,14751 15386 11774 13003 14694  3410 16080 20213 20120 17550
1519, 6933  1195 17568  1393 15710  4113 18493 17786  5997 12707
1524,  877 18231 17247  2736 17709  5279  4248  7889  9392 13810
1534,19205 11654  7526 18026 15335 14905  9670 15312  4185 12241
1542,  214 17213 19115  9625 13004 14699 13908 20506 20421 18464
1545, 6667 19192  3022  2090 17281  9007 14612  8378  7889  3650
1554,14008  6353   619  4600  6265 11369 19584 19602  2272 12436
1560,18289  9670   352 11654 13238  3413  2212  2717 17764 10694
1588,  250 17066  5726 11571  3511   898 17779  3787 11990 15726
1590,15328 15526  1547 11765 12436  2700 19889 20197  1328 12988
1601,16502 15187  2997 10711 14732 18412  8539  8145 11049  5300
1637, 9003 18599 17946  6733  7517  3337 19856  6704  9231 11047
1639, 9093 18987   521  9602 12818 13886  7517 15386  3410 13734
1661, 5069  2409  4466  6379  5409 11727 18999  9394 11468  8395
1673,17200   405  1502  9508 14149  8138  1898 18743  2897 15498
1679,12908 14190   740 13807  7205 11728  8966  4948  4289  7944
1682, 7989  4301  1290 14360 12715 13624 11753 11756 14886   817
1692,17035 14877   508 12718 15547  5020 13908 11740 11157  6823
1701, 1066  5247 11407  3511 11896 14797 11363  4267 17996 11261
1703,10706  5100 15781  4026  4202  1900  3551 15661 10708 12768
1712, 2317  5669 19077 20555  8756  9427 11896 12718  4305  7857
1713, 5112  1069 20287 10776 10496  2436  7394 13823  3811 15744
1729, 3001  3698 17984  6823 15750  9903  3424 14571 10474  7989
1730,18824 19969  6821 12071  5149 16552  8047  3242  1992  4672
1731, 7539  7133  1329  1813 10019 19396 10910  5540  2591 16460
1734,19662 13763 18855 20037  8229 18401 12718  8560  6981 14395
1740, 2869 19369  7910 16585 18701  1048 15312  6562 16861  2186
1742, 5621 10711  6155  4476  8050  1523  2957  8033 17346 19164
1747, 1329  3377 13269   836 18504  8296  6780  8486 14087  1471
1755,14668  5036  6892 18617 14920  2891 19838  7153  9752  1724
1766, 2873 20263  5572  2332  6103 12499 14758  3870  4482 11275
1807,17984 15771   797 14826  8491  1149 19889  2873 18266 13216
1814,17383 15667 12804 15548 15503 17748 15392 19135 10446 17345
1820,18040  9229  1247 13862 19890  5817   631  1334 13185 12066
1852,18726  4144 15547 13129  7305 11740  1710 10089 18569 14016
1854, 2997 10848 20172 11943  8767  4910 16494  5141 20167  2780
1871,10511 16941    70 10916 12576  9815  5965 12691   895  3532
1880,16800 12718 11363 12145 18712 20342 18859  5487 17158 13034
1881, 2581  8540 13402 16433  4346  1588 12668  5193  8348  3876
1883, 9392  3498 18110  6985  3259 17554  8456 15410  4998 18072
1885,10706 15781  7545  7163  4026 15090 18332 14378 11347  1587
1898,18254  4710  7739  6985 18615  1012 10618  1473  5443 13592
1904,11496 15090 18743  8539 12311  4743  3375 19075  5679   956
1907,16309  9061 16471  3740 13844  8956 14859 11405 14322 11157
1912,16820 12639  9941  1719  5606 15669  9974  8304 17918   550
1916, 1204 12786 17205 20359  5247 11408 12658  4029  8961  6158
1927, 8018  8798 19163 14367  6464  1895 18982 12261 15826  1036
1953, 3624  1300 19462  4447 16708 11882  9253 17740 18275  1060
1958, 6408 18963 19856  1322 14430 20120  5746  9257 15092  8456
1959,16457  8169  1898  4148 11074 12075 18830  8356 17200 17820
1963, 6253 16089 16760  2037  2740 15578  5881   781 10250 16984
1967, 6092 19984 13370  6054 13173 13735 11530  4309 15949  2608
1978, 6861 12173  2906 19292 12226  3444     6  7393 18026 10427
1979,20532  8437 10089   579  7889 11327 11740  3001 14561  9491
1986,11157 18262  4144   817  1290 13119 15442 16083   607  7989
2005,  797 16601  4910 12510  8866  2151  1523 10591   868  6444
2014,13368 12718 10496 13452   723 18627  5180 10041 12425 14770
2015, 9804  8112  1641  7000  7100 15750 20056 10977 17587  9424
2022, 8618 13593  8033  6045  4704   333  5524  8342 14306 12119
2042,  868  4013   660 16820  6015 12639 15770 16656  3644  3790
2061,11027 18358 14280 16869 12816  5756 10654   429 14461  4986
2068,17984 17034 10041 14322 16471 12963  6981  2980 20287  9984
2070, 8437   508 11715  9903 11687 20163  3698   579  6823  1023
2080, 6823 12450 10760 16869  5722 14322 18541  7009  2085  5606
2125, 4965  8690 10022  4152 15807 10679 16601  5069  8063 16171
2134,10496  8229 17926 11896 18859  3694 12646 11750 14885  4809
2142, 2596  4219   699 13593  3938   333  4834 17346  9159 18295
2162,15542 12510  1714  1111 14826 18876 14322  3830 12882 13592
2164,10636  1144  7722 12718 17034 16615  8281  1231  7394 19644
2171,20272   308  9778  7224  9903  3001 17923 10659  4954 18311
2174, 7506 16601 10848   868  1149 14826  8539  8866  8145  1111
2180,14395 15578   360  6253 16760 18728 19422 11206 19734  3055
2185, 6925 11722  7436 20254 16697  6518 14950 16465 12256  3535
2213, 6823  2090  2144 19173 18490 12129 17984 14581  1023  9007
2227,10269 20169 15781  4202  8345  1111 16866 12768  1085  2018
2229, 2740 17096  3729 17881  3190 16509  1534  2439   778 14527
2240,19075 16905  2006 16225   963 17580  5429  3001 19433 19257
2246,18358 18945 12997  8021  4355 16163  3283  2950  5656 16797
2251, 1898 18040 13510  7197  4023  3950  9037 16942 20582  4111
2261,10850 14947 19928  7527 17423   800  2085  1940  5639 15758
2275, 1898  9229  8169 16008  4800  6453  1253 18496 18040  4916
2277,18358  4355  2423  8021 18945    28  2144  6444 17494  9457
2278, 6371  8229   412 11896  8956   894 11196  3694 19662  2062
2280, 3001  9903  4359 15942 11157 11715  6370  8643 12718   817
2292, 1813   953  2561 18051 13105  7539 18794 19850 17928 16491
2306, 3093 13550  6242 19555  1741  5881 15767 13034  4219  3790
2307,  942   817 19263 17923 17990  2122  3001  9903 13908 20461
2312, 6606  2246 20259 11133  1630   520 13406 10543  5186  3697
2322,12173     6  3212  2212 14679  3832 19654   865  9961 12295
2342,11572 15542  5097  3650 15781 11943 11369 20172  2736    37
2358,   28  3022 16254 12888  9457 15269 16045  2993 18369  5510
2363, 7767 13807 16008  5264 13054  7717  2999 12656  2339  7278
2364,   42 19662  8956  4444 15314 19536  4328  4569  5978 20572
2371, 9007  6220 20461 20532 12765 18231  6433 13129  6383   877
2374, 7416 18755  9882  8047 12071  9949 20336 10583 11880 19451
2375,17597 13101 10047 11366 18381   719 20572 15578  2437  6892
2389, 2336   463 19505 19252   752  1713  4910   344  4949 12768
2416, 4097 14826 20156   579  9002 13029 20172 15893 11251 14556
2420, 5020 16484 11740 20532 12507 18726  6971  9491  5722  9717
2431,14826 20172  4910 11369 16502 11648   411  4514 10711 15771
2433,16484 20532 18726 14229 10438   607  5722   800 19046  4225
2444, 3644 13550 19398 15558 19555  9394  9096  4834  3606  3011
2473,13908 20417  9201  7652 12396 16562 20080 10658  7025   972
2484, 1195  4113 14665 15710  1393  7970 17786 10169 13959 13548
2515, 8996 13906 11357   699 16494 14796  1276  8231  6837 17902
2517, 8539 18743  4910  5572  9337  7506 19385 14338  4745 11494
2519, 2317  1069 10636 12718  7722 17926 20287  8767 17203 15744
2524,17622 16307 17046 15826  1643 11896 12046 13880  8229  9447
2527, 2024 14986 17587 15779  1058 11754 18006 12583 11969  1150
2545,17780 16338 18418  3880 20491  7550 14558  1909 10316   956
2546,14453 18575  5881 15558 14295 20394  8573  8456  8690  7517
2547,14796 16970  4954 12721  6533 17983 14178  8265  3491 12802
2559,12243  7311 19556   520 18303 15865 16756 17431  6577 13003
2561,13622 16331  9163   394 19075 10691  4720  3491  1020  2980
2580,18266 18096  7506  3830 12510 20172 12436 14008   411 14758
2589,11756  5020 12765   817 17982  8437  1023 20163 11740  5604
2593, 5606 16820  8953 13894   648 15669 19699 17701 14770  8464
2598, 5576 17699 16820  3173 14535  9429  7312 15828  6584  2780
2605,16673 14360 14615  4695  3551  6823  9984  8995  1698  4716
2622,14430  8709  9257  9003  7544  2508 12623  8456 18599  6868
2624, 1252  6214  3698 19078 20372 13216  3830 11269 12850  1489
2634,12623  9257  2508 18404 15050 18275  3624 16521  8017 11882
2664, 1276 19466 17865  6220 16583  9211 14597  7321  8033 13385
2665,12510  8514 19252 20156 14354   660 12739  1719 15170  6716
2666, 2153 16905  5193 17019 15750  8540 12426 10346  5463 18262
2680,  344   463  2336 12488 18991  6844  4949 10293  7817  8055
2696,15096  5112 13452 12718 10636  1069  9941  7394  4809 12425
2697, 1951  6971 12765  6433  8437 13435 11740 20135  7889 10691
2713,13043  4998  3410  2253 11400 14213  2417 19858 16277 13202
2717,18361  8502  2236 14907 18902 11615  4434 11133 16205  2274
2727,  607  4944  9501  2674  8866  7187  7085  5403 19510 16083
2730, 7081 10089 13908  2989  4369   368  5947 12952   972 13435
2732,20169 10269 16905  7009  1111 19431  9291 10706  2912  1714
2734,15750 15775 19339 16673  3698  9346  7224  3001   508  4954
2742, 4834 17606  7077  8659 18922 13029  5477 16331 19390 19688
2769,11327  4379  8663  2045  1713   344  4720 10596  3292  6933
2777, 5906 14541  6660 16373  1033 17408  8437   577 13592  2348
2793, 4745  9477 14904 11496  2665 11029 16583   358  8727 14306
2807, 3835  8690  8506   849 13550  2912 17459 11070 20242 19555
2817,13595 17619 12899  4062  7720  5608 17765 13660 19744  8196
2829, 5031 17203 15428 10636  1231 19414 14994  7920  1071  2317
2833,  800   463 10839 16663  7545  5630 12961 11393  4510  1713
2837,   42 17432 15314 13139 17597 10496 13006  6602  4364  4809
2856, 6577 18059  7931 18963  1357 18763  6285  8838  5893  1850
2868,18726 14322   607  7989  1489  6823 17984  4301 12426  8507
2873,20571 17715  2088  9034 13188 17515 14453  2418  3418 20408
2898, 8659 12510 19589  6651 19846 16303 17888 16650 20023  9672
2909, 1205 13288 13735  6591 13370  2608   115 18100 17767  7508
2917,11070  5576 15669  5100  7009 13034  2117 15781  1719  8304
2922,17947  1712  8507 15868 13595  7516 16869  2013 16045  5551
2934, 4574 20125 18804 19364  1041 17226 15923   362  7000 19362
2939, 9598 18795  3748 19471  1497 14983 10806 10591  8828  2357
2957, 1014  5846  1231  3403 20268  4201  2317 13573  7722 18074
2965,19075 13385 14597  3799  9672  9211  7321  1678 17214 17944
2973,15650 20468 11257  5881 19243  8749  2984  3644  7153 18875
2988, 9598 12927  3173 18876 15410 16852 18848  2518 11369 10806
3025,15526  1180 10259  1849  1935  2489  4467  6442  2368  2085
3043, 1911 15155  9203 13789 11463 20106 18368 15365  3386  9839
3045,20532  5722  4948  5478  7889 15430 13908 20461  5099 15801
3049, 5722 12564 11740 19929 17406 15442  4653 19383 12507  4768
3051,18739 12461 10878 19662 16471  3379  9942 14732 13601  9018
3086,19957  9394  3606 19962  6468  4965 12639 16820 11850  5100
3092,20242  2765 12311 15438 14765  5924  8275  4965 18906 14632
3103, 1726 14799 18986 16866  4202 11212 19390 10293 10596  5602
3105, 5881  7538  3644   563  5773  4800  7465 20134  8506  7092
3131, 2682 19814 14659 11740   371 13435  5485 15886  4366 16731
3146, 7545  4202   699  9169  4026  7077 11112 19505 12768 14338
3183,12393  7147 13123 17780  2765  1486 19733 20468  8796 14765
3192,15942 11006 12507 10240 10346  6971  4305 18290 11255  8195
3196,15090  8539  8138  3001 16303  4765 14668 14149  9963  4026
3200, 9585 18244 15548  9456  5700  6313 10347 15392 12876  1246
3201,16820  7009 12639  5100  1719 17034  3463 11850 12594 12599
3232,12563  2740 15209 14395  3729 18637 10496  8229 12800 14859
3244,15996 17732 20458  6113 14884 15462 17138  8457  4737 10771
3245, 5139  8781   395  2807   913  4072  8959  6915  1039 18377
3246, 9278 17398  3915 16913 14322  7145 14360  9419  7085 11369
3248, 3531  8417  6330 14996   901 17636  7045  3075  3517  2815
3263,14714  1063 11257 15650 10419 12393  4052  1373  5924 20443
3274,15722 18856 10834 14631 19969 18425  9473 11805 15322  8407
3278,16923 16309  5928 17926 20571   323 12438  3740 16007 17330
3287, 1485  3219  4339 13973  1356  7961  6446   829 18423 18425
3290,16866  4720   699 17346 13805  7545  4202 14796  9159  2596
3292,18672 20152 12436 18096  8956  8047  2873  5089 18617 13216
3320,13155  7000 18285   793 19091 18854 18743 15090  4693 10691
3326, 4072  5527  7920  1014 19414 14673 11016 18899  7550  3641
3329, 3943 17982 11615 10089 15868   607 19132  2812  5020    69
3334, 6561 18409 11006 15240 19056  8050 11319 16313  3650   424
3338,11472 15564 12778  6844  9396  5768  3593  6162  4617 11765
3353, 9392  6435  9007 14604  2090  1357  1828  7430  9557  6569
3354,18062  3410 10367 17550 11774 16355 13518  9843 20213  8951
3357, 4467  1849 14012  4248  6442 10259  1180  9183 15868 13435
3386,20373  7966   334  7696 19076 16731  2532   397  4144 10760
3394,14022  3860 11930  9003  5238 13406  1905  8600  3237  7517
3409, 2081 17774  2891 11196 18617 17815  6892  7485  8160  4106
3415, 5606 18649  9941  8953 15680 14770  1196  2930  5432  7092
3477,18034  5700 11286 17748 12472 14484 14017 10446 19992  6720
3482, 8138 15843   317  8725  4347  1075 17042 14949   371  4451
3488, 8145  4910 14826 12510 12575  2997 10024 15542 17034  3519
3497, 1898  6453  8045  4839  7544  7629 13531  3750  4916  2508
3511, 6971 18726  1656   368  2736  3650 15090 12857 10591  5279
3523,20434 15969 11794 20213 16674 12927  7293  1489 18000 16355
3531,11882 16012 18093  4447  1300  2792 14430  5474  4336 13670
3532,12563  5089 14758 15578 10496 20263 14899 11896 14920 14277
3535,10264  3885 14591  8956   360  2674  2037 11206 10250 11107
3547,15498 13542 13808   956  8749 17114 20443  5649 17390 12910
3561,12220  3669 11390 20427 20417 16325  9507 14134 17213  9612
3567, 4060 19069 11226 20295 18096  9509 18266 13216 17584  2272
3571,18074 12639 13006  9941   550 17826  5100 11850 12599 13550
3578,18051  7174 18146 18794   953  5796 18897 18066  4881 16491
3589,17774 12990 18096  5089 18617 12436 19662 10496  2272 13216
3596, 1357 10930  1828 16297  8838 17166 14579  4925  1850 17819
3634,17704 18392  1168 16548 18712 10543  4328 19536  5870  5655
3645, 8138 12550  6695  8725  4347  6343  4148  3600 17560 15430
3650,11774 10470  7750 10367  4998 18987  4584 13202 18062  6043
3678,18358 16163 13251 15204  8021 18945 19078 12997  2272  3283
3696, 5649 17114  7478 18826 15498  2204  4944 20042  6287 15908
3704,17423  4414  1883 10710 12303  7047 19310  5063  2549 19602
3711,19008 15053 11468  7153  4720  2336 10438  5633 15610  2617
3712, 8047  9834  2551 17635  5149  8407  6672  4339 17414 17869
3720,18617  7485 17774 14758 20263 18672 19385 11196 18266 12436
3728, 7085  5403 20480  9900 18119 14863  7077 10689  2643 10236
3746,  512  4695  3117 16872  1850  1839  6453 12001 11369 11871
3747,11717  8356  7889 14443 17114 15781 10833  9645  4109  8885
3759,14662  7989  9383 10833 13129 16536 11715 16579  6577  9346
3780,13188   436 14453  2088  7577  7400 11155 17420  2402  1852
3784, 4800 11646  4839 18575 19055 16583  2132 17239 14295  1056
3798,14660 15682   907 19391 20043  9413 12128  9137  6064 12604
3805,19305   972 15056  8838 19561 18763 19026 14134 13426  5940
3807,18051 18146  2561  7174 17928 18897   953  5840  2299   235
3808, 2886  1192  4954  6098 11572   368  9457  8533  1713  7889
3816, 6933 16772  1655 15713 14796  2367  2765  1195  8690 18627
3822,12393  2204  2765  1595  1063  8749  5924 12526  7478  5482
3827, 2873 13216  6103  2272 18266 17774 11638  7485 18357 10567
3851,10173  1656  4060 12196 16053 12278   467  5786  6045 20444
3863, 5661 12688  1357  2204  6529   520  2887 19556  8498  4857
3872,18920 20515 14322  4949 11169 10848  2497 12013 17584   619
3875,19781  2117  4305 19628 17826 13006  4853  2108 17203 14482
3888,20443 10022  8749 20468 12393  8734 12164 19411   280 11257
3893, 2931 16551  4760 14889  2758 12686 18072 15045 13177 17554
3898,14899 12104  7669  2923  9518 10684  9970  8377 10202  3593
3910, 5023 10691 10339 14306 18743 12119  7513  9457 13435  2596
3916,11745 17334 14095  8690 14661  2596 14734  2535 11961 17902
3918,18856 16732  5355  6821 11688  4672 19825  4253 17414 18951
3933,11107 10250 20475   541 16601 13139  5606  6813  5576 14826
3940,11233 15779 17634   362 10100 15640  8749  5649 15650  7660
3944,10474 17584  2272 14581 14322 18096 11275 19889 13216  4482
3946,15185  1513 12815  6624  1466   562 18265 16305  5749  9687
3954,15781 12345  2246   516  8926 16414  1066 18902  8177 14869
3959, 5478 14998 12718   913  1195  4113 13548  2489  6933 19197
3968,11943 14826 16601 12510 10711 17346  8539 15544  7545 16866
3969,14190  1078 11006 20626  2672 16617  8712  1942  5296  8692
3971, 8160 14899 19844 13250  9635 18031 12104 20156  8377 17606
3984,18426  8600  6577  6776 18599  4148  3600 15750  3750  9050
4000,16205  8169 13570  4757 12952  1944 15750 15301   508 18995
4008,17406 18312 16557 11740 19624 18726 20599 13838 10843  8879
4013, 9259 11157 14581  1698  1290  5463 13624 14360  7085 17984
4023,14994  1482 20268  3099   229 16821  7394 15781  3023 12450
4036, 8555  5109 13736   463 16484 12165 15765 17016  5247 11698
4058,11765 15259  4258  6971  6086 20172  9942  6020  7145 20276
4082, 8021  6036  2423  4359 13498 11905  5668 12997 18358  7661
4091,12599  1144 15204  3463 16835  6933 16361 10848  4083 19451
4112, 5031  5846 19414  7722  3403  7920 20268 15495 17203  1144
4119,18479  7000  1830 19321 14950  5654 11646 11282  4087  1041
4124, 6672  7416 11510  8047 12071  9504 17635 16552   724 18645
4142,17239 13237 18728 11896 12563   360 18266 14395  4460 16471
4151,20268 15495  5031  5846 18899 17203 15428 13439  3403 12718
4154, 3287  1180  4248 13435  2489 14012 10287  8838  1849 17530
4165, 4743  8138 15029  8045 13862  8169  5817 13599 10491  4800
4174, 6868 14430 12623 12931  5474  1357  7870  8045  9253 15050
4182, 8466 10038  8164  7760  3860 10233 13041  2236  3473 17555
4186,14714 11233 10419 12311  7460 19243 17634  8749  4603 13088
4188, 1434  5097 18440 12393  4928 11363 20626 10259 19252  4184
4189, 6219  7182  1859  9635  5572 18886  6629 17694 20608 20235
4193,10081  1014 18424  1039 17780  4072  6915 18377 10316 20491
4195, 2204  5482  1492 18254  9579  4212  4675  3483 18679  8499
4216, 2272  2873 20172  1111 15474 15771  4910 10567 16866  3830
4226,15347  6972  3200 12814 14358 10089  4611  8242 15038 11740
4231,  800   699 12718 20268   463  3200 12384  5541  4202 14994
4236,12666  8600  1365  2730 18361 11930  3624 18944 16521  3511
4238,19556 15865   520 13333 16930 19336  8838 11894 20497  9927
4251, 9834   663 14147 19154  5149 17744  6137 17071 18824  8461
4256, 8145  4910 10706  1189 10711  2497  4949  9635  7545  7506
4258,20056 19466  1282   149  1965  8456  2755  9211  4367  1056
4262,15015 10418 17516  5097 13695  1066 14340 13178  5551 16630
4265,17239  2272 11107 13237 20197  6253 15578 18096 18266 10250
4267,19928 17349 17530 16313  4745  8033 12162  3107  7040  6472
4293, 5881 11070 13006  5100 14453 15767 15669 19555 18875 13550
4295, 2132 10691  8112  6971  4058  6220 17657  2164  2980  4695
