playlist_id,track_ids
1341, 2068 20394  4052 19398 13203 17920  9359  5576  6080 18922
1346,13747 12197  4347 17042  8356 20607  3175  7518 16154   412
1350, 3242  6821  1271  6282  8695  7961  9289 19845  8672 12506
1353, 3055  9526  6411  9306  9941 18525 10250 13272  4483 20037
1363, 2151 17821 13731  7598  5787  2221 20344 20276  2383  3650
1371,20028   956  4301  2122 15498  3001  8539  1944 17923 12766
1379, 6569  2085 17709  3021  2098 18352  8692 16477 11006  1434
1383, 9051 13177  2931 17699 16852  9669 16150  4868 17467 14904
1390, 2887 15090 16392  9508 11759 18419 12436  4523  9804  5631
1398, 9508  6695  8996  4952 13906  8466  8164 17555 18040 13486
1404, 4704  4467  6383 10259  6788 15036  7040 18205  1185  9530
1415,16199  8488 12414  5725 16630  2084  2811  7065 13561  6712
1417,11227 12472 17748   820  9521  5700 14017  9216 18034 10446
1454,16583 12762  3453 10466  2132 15837  9753  2858 20461 14064
1456,20112  8611 14571  2617 15826  6985 17699 11283  4705  7399
1463,18026 16585 11063 12226  9670 19399  2869 18335 15327  9961
1481, 1641 14904 19305 10743 18743  5359  4026  6600 16583  5152
1505,14751 15386 13003 11774 14694  3410 16080 20213 10367 20120
1519, 1195 17568  6933 15710  4113  4832  5997 13548  1393  5571
1524, 4248  8590 13810  4011 17281   877 13679 15100  8410  8512
1534,13753 13752 13760 13759 13758 13757 13756 13755 13754 13762
1542,17213   214  9625 11253 20506 19115 14699  4175   645  5765
1545, 6667 19192  3022  2423  2090 14612  7889  9007 10089  8378
1554, 3397 12524    19 17908  6897   289  2734  6214 16439  2832
1560,14073  2717   352 10203  3413  2070  4255 19444  5415 11990
1588, 5726 17066 11990  6433 11552  4225 16802 19130 12871 12996
1590,15328 12436 19889  1328 20197 15526  2700 11765  2736 14138
1601,16502 15259  1422 18832  1192  5621 18991  2677  3856 19304
1637,18599 17946  9003 19856  3337  6733  9231  7517 11047  3744
1639, 9093 18987  9602   521 10799 17550 12818  7517 15386 19028
1661, 6379 11727  5409  8805   217 12961 19712 11647  2418 13994
1673, 1502 15498 17200  8138  8356  1525   405  1898  4523   559
1679, 6089 12312 12680 12872  2115 20540  4289  1100 18988  5076
1682,10238  9198  6985 16311  4344 20439  3700  4079 18797 11710
1692,14877 17035  2862   657  5412 20135 12111 18513 17217  7942
1701, 5247  1066 11407  3511 11363  4267 14797 18335 11896  8692
1703,10706  5100  4026 15781  1900  4202 15661 10708 12768  5359
1712,18982 14935  5669 20555  7198 11187  2818  8756  4210 18238
1713, 5112 14173  2436  7926 13823 10776  1899  3683 12239  6847
1729, 3001  3424  9903  4359   308  7989 13624 17984  3698 10474
1730,18824 19969  6821 12071  6672  3242  8047  9580  5149  1992
1731, 7539  1329  1813  8296 17138 17357  7133  9175 11088  3377
1734,19662 13763 15209 10985 18859  2641  8560 17538 13980 14395
1740, 2869 19369  7910 16585 18701  1048 15312  6562 16861  2186
1742,17292 10596  6560  1482 15286  4658 16427 18412 14618   120
1747, 3377  1329 13269 18504   836  6780  8486 14087  8296  1471
1755,14668  8377  2891  6892 19844  9752 17774 19838 14920 11196
1766, 2873 20263  5572  2332  6103  3870 11275 12499  6518 14758
1807,14826 17984 18266 15771  2873  1149 11226  1111   797  6518
1814,15667 17383 15503 12804 19135 17345 15548 19311 10446 17748
1820,18040  9229 19890  6091  1334 12066  5817  8268 11611 16008
1852,11740  1710 12129  4144 20532  2203 11756  7305  1180 15758
1854,10848  2997 20172 11943  4910  8767 16494  5141 20167 10711
1871,10511 16941    70 10916 12576  9815  5965  3532 18009   895
1880,18712  7947  5487 16800 12718  4328 18709 14023 15907  5328
1881, 2581 16433 13402  8540 12668  1588  4346  5193  3876  8348
1883, 9392 18110  8456  3259 18072  3498 17554  6985 15410  6252
1885,10706 18332  7545 11347  7163 14378 13153 15781  6843  4026
1898, 4710 18254 18615  7739  6985  1012 11774  1473 10618  6409
1904,11496 15090 18743  8539 12311  4743  3375  5679 19075  8169
1907,16309  9061 11157 12718  4136 14322 16471 11405   316  8160
1912,16820 12639  9941  5606 15669  1719 17918  9974  8304   550
1916, 7305 12786 13013 17205 12658 11098 11302  8100  2101   938
1927,19163  7565 18982 19721  2818 12010 16471 12867 19792  7820
1953, 3624  1300 19462 11882 16708  4447 18275  9253  3237  1060
1958,18963 19856  6408 14430  1322 13734  8456 11774  5746 15092
1959,16457  1898  8169  4148 11074  8356 18830 12075 17200 17820
1963, 2740 17974 18575  1746  3073 13213  6727  1794 15570  7059
1967, 6092 19984 13370  4309 11530 15949 13735 13173  2608  6054
1978,13751 13750 13758 13757 13756 13755 13754 13753 13752 13760
1979,11327  7889  9491 11740  6823   579 20532  4379  6433 20004
1986,18262   817 11157  1290  7868  7989   607 13119  4144 15442
2005,  797 16601  4910 12510  8866 10591  2151   868 10269  1523
2014,13368 12718 18627 10496  4809 10041   723 13452  8136 14770
2015,14668  8727   263   830 18285 18079 19706  9180 11387  6518
2022, 8618  6045  8033  4704 13593 20082  8342  5524  4502  3375
2042,  868   660  4013 12510 15558 12681  4250 13118 17762 19715
2061,11027 14280  4986  5756 14138 11370  8145 12816  6444  1453
2068,17034 20287 16471 14322 10041  6981 12963 17984  4057  8229
2070,11157 11715   508  9903  8437 15942 11687 20163  6823  3698
2080, 3611 20133 19047  7984  3630  5235 20483  2980 10180 12294
2125, 5069 10022  5924 18138  7745 17559 12311  3279 15807  4152
2134, 8229 10496 11896 17926 12718 18859  4809  5765  3694  3292
2142, 2596 12587 13593   227 18295 18308  2018 20480 10139  7077
2162,15542 12510 10591  1111  3830 18876 13592 14322  1714  8828
2164,10636  1144  7722 12718 16615 17034  8281  1231  7394 19644
2171, 7224 15750  9903   308 10659  3001  9778  4954   508 11157
2174,16601  1111   868  7506  6954  8539  5141 11878 14826  1714
2180,15578   360 14395  6253 18728  2674 11206  2412  4186 15570
2185, 7436  6925 11722  3535 11282 20254 16697 18804 19775 12256
2213, 2090 19173  1023 18709  1935  2144 18490 11896  2317 12129
2227, 4202 15781 20169 12768 10269 16866  8345  1111 10706  3650
2229,13034 11308  9647 12845   318  6407 16509  6687  2740 12800
2240,15076 11977  2549 14861 10710 17580  1175  3189 12037  9059
2246, 8172 19071 16003 12802  7626 19431 15015 13764 14012  9259
2251, 1898 13510 18040  3950  4111 16942  4023  7197  9037   453
2261,16519  1190  1523  8537 19466  4478 11259  1697  3584 13760
2275, 1898  8169 16008  9229  6453  4800  4916  9003  4111 18496
2277,18358  4355  8021 18945  2423  2144    28  6444  9457 17494
2278, 6371   412 11196 11896 19662  3694  9288  2062  8229 18859
2280, 9903 15942  4710  6370  3001 10743 17524  7989  6823   888
2292,  953  2561  1813 18051 17928 13105 18794 16491  7539 18897
2306, 4219  3093  6092 20446  6242  2124  5881  4338 12718 13034
2307,  942  5947 15893  5277  6257 13940  5463 15185 17665  6098
2312,13753 13752 13760 13759 13758 13757 13756 13755 13754 13762
2322,12173     6  3212  3832 14679 12295  2212 19654  9961   865
2342, 5604  5097 10591 11572 11943 11369 18876  3650  6234  1163
2358, 3022    28 18369 12888 16254 15269  2993 16045  3281  3748
2363,13754 13753 13761 13760 13759 13758 13757 13756 13755 13763
2364,   42 15314 19662  4444  8956  5978 12105 13071 16626 16220
2371,20532 12227 12996 13784  3012  9007 16905 18335  7272  5194
2374,18755  7416 20336  1466  9949 18856  9504 19451  8047  9674
2375,17239 15023 20197 13169 14111 12547 13101 14309 20037 19911
2389, 1713  2336   463   344 19252 19505   752  4949 12174  7545
2416,14354 17236  6444  2627 10164  9331 12294  2980  4661  5024
2420, 5020 11740 16484 20532  9491 18726 12507  6971 15347  4768
2431,14826 20172  4910 11369   411 16502 11648  4514 10711  1111
2433,10438 16496 11330  5639 13280  2331 19630  8542 17001 17408
2444,19398  1962 18440  3025 10880  3521  2780  6177   668 10776
2473,13908 20417 20080 10658 12396  5704 15689  1399  8051  7913
2484, 4113 14665  1393 17786 15710  1195  7970 13548 16406  5571
2515,13752 13751 13759 13758 13757 13756 13755 13754 13753 13761
2517, 8539 18743  9804 18096  4551 14916 19662  7814 16454 11614
2519, 2317 12718  1069 10636 17203  7722 17926  3880  8281 20287
2524,13753 13752 13760 13759 13758 13757 13756 13755 13754 13762
2527, 2024 14986 17587  1058 12583  5836 18006 11754 14057 15779
2545,14558 10316 18464  1039 20491 17780  1014 19024  7550 13923
2546,14453 14295 18575 15558  5881  7517  8573  8456  4402 20394
2547, 6533 12721 14178 16970 17983  2831 10977  3375 10742 18556
2559,12243 19556  7311 16756 13003  7772 10594 15865   520  1593
2561, 9163 10691  1345 16603   178  6398  1020  8897  2980 19075
2580,18266 18096  7506 20172 12436  3830 12510  5606   411 14008
2589, 6370 11600 19248 13129   817 15466 11894  2862 20163 19624
2593, 5606  8953 13894 16820   648 15669 19699  9710 17701 14770
2598,14535  8956 10013 10351 17528  7157  5793  6901 12908  9680
2605, 8995  3551  6577 11542 16673  2577  6226 10300  9441  6989
2622,19075 20329 12623 14430  6868  2508 11882 19676 15471 17657
2624, 1252  5510  3514 19263  2002  4622 13216 10496 15431  3424
2634,12623  9257 18275 15050  2508 18404  3624  8017  7517  8964
2664, 1276 19466  9211  6220 17865  8033 20461 16583  6433 14306
2665, 8894 15400  5020  6107  5958  1787  7475   740 17652 12215
2666, 2153 17019  5193 16905  8540 15750  5463 10855 16303 17309
2680,  344 12488 20133   463  7817 14301  9633  6844  8055  2336
2696,15096 11896  4809  9941  4858 14702 12425 12718 17203 18712
2697,12765 10691  9804  1951  6433  8112  6496  8437  7889  6971
2713, 4998 16277 13043  2417  3410 19173 19858 14751 13539  3229
2717,14907 11615  2236  8502  4128 18361 20325  9706 14022 17735
2727,19033  9501  8928 15893  4417   607 11309 19844  1447  7187
2730,10089 16505 11615   368  8835 13908 11681 15442 19624  2247
2732,20169 10269  7009  1111 16905  9291 19431  1714 10706  9941
2734, 5088  6920 12228  5200 19339  8629  5435 13880 16598  5260
2742,17442 15290  9696 11958 12601 20178 10044  7505 10023 10260
2769, 8663 11327  4379  6933  2045   463  3292   344 16319  5292
2777, 6660  5906   577 16373 16331  8361 16954  5715  9919 20551
2793, 9477 11496  2665  8727   358  4745  5679 11029  5645  7321
2807, 8690  3835 11070 13550  2912   849 19555 17459  5685  5881
2817,13595 17619 12899  4062  7720  5608 17765 13660 20483 11095
2829,17203  5031 15428 10636 14994  1231 19414  2317  7920  1071
2833,12769  1849 14012 11006 20461  9804  8692 15347  8437  5935
2837,   42 15314 17432 13139 10496 17597  6602 13006  4364 18381
2856, 6577  5893 17363  7931  1357 15651 13934  4857  6285 18661
2868,18726  7989 14322   607 12426  1489 13844 13129  6823  4301
2873,20571  9034  2088 14453 13188  3418  2418 17515 17715  1852
2898, 6615  3690  4492   734 18190  3355 17554  7991  8775  2931
2909, 1205 13288 13735 13370 18100   115 17767  2608  7508  6591
2917,11070  5576  5100 15669 13034 15781  1719  2117  7009  8304
2922, 3855 12373  8966 10422  6792 16396  8302  1712 17947  9055
2934, 1041  4574 18804  7000 20125 18285 19364 17226 15923   362
2939, 3748  8599  9696  9598  1497 10289 19471  1463  1806 13029
2957,13573 20268  3641  5527  4072  5846  1014 15974   197 14115
2965,19075 14597 13385  9672  7321  3799  9211  1678 17214 16583
2973, 7153 15650 20468 10848 18875  2765  2674 19252 20475 16973
2988, 3173 12927 15410 18848  9598  6918  2518  8179  7463 18876
3025, 1180 15526 10259  1935  2489  2368  4467  1849  5279  8378
3043, 1911 15155  9203 13789 20106 15365 18368 11463  3386 14333
3045, 7270  6972 20532 14099 16400  8067 13752 13754 13751 13749
3049, 5722  9276 17406 12564  7681  5514  6534 19705 18165 19929
3051,13866 14837  1556  4813 14732 13601 18739 12461   864 11878
3086,19957 16820  3606  6468  2117  9394 19962  9974 19217  3120
3092, 2765 12311 20242 15438 19411  5924 14765  8275  4965 14632
3103,19390  9778 16866 13744 18191  1463 16339 15511 12209  5761
3105,14977 14061 12694 16759  5881  7857 10913 13841 14623  2887
3131,11740 14659  2682  4954 17760  5485 12765 14016 13435 15341
3146, 4649  9169 15187  8195 14193 10172 12499 11112   859   699
3183,12393  7147 13123 17780  2765  1486 14765 20468 19733  8796
3192,15942 18290 13757 16912  8138 19385  4336 12244  2765   657
3196,15090  8539  9963  4026  3001  8138 14149 14668 10269 16303
3200, 9585  9456 15392 19737  6313 18244 10145 10426 18200 14405
3201,16820  7009 12639  5100  1719 17034  3463 11850 12599 10636
3232,19912 10496  8229 15209 14859  9503  3729  9647 12262  9397
3244,15996 15462 14884 17138 17732  8457  7539 16665 20458 11088
3245, 5139  8781   395   913  2807  4072  8959  6915 18377 10659
3246, 9278 17398 19078 14322  9419 16913  7145  1635 11369  3915
3248, 6330  3531  8417 14996   901 17636  7045  2815  3517  3075
3263,14714  1063 11257 15650 10419 12393  4052  1373  5924 20443
3274,15722 14631 18856 10834 19969 18425  9473  8407 11805 19154
3278,20571   323  3120 18875 14663 17631 13738 13368 17330  6263
3287, 2359  5101  9576 15463 19990 13756 13755 13760 13759 13757
3290,  699  7545 14904  4720 11633 13805  2596 19134  9159  2305
3292,18096 20152 12436 18672  8956  8047  5089  2873 13216 18617
3320,  362 18444  9585 10691  3988 19590 15090 13941  6490  4526
3326, 4072  5527 11016  7920 19414  7550 14673  3641  5031 18899
3329, 2812 19132   607  8910  9718  5470  8334 12507 16731 13657
3334,18409  6561  4506  7152  4495 15903 17406 13758 13759 13760
3338,17581 15108 12659  6884 17512 11808  9396  9313 12426  2327
3353, 9007 14604  6435  9392  9557  2090  1357  6899  1828  7430
3354,10367 18062  3410 16355  6043 11774 17550 20213  9602 13518
3357, 4467  6442 14012  1849  9183  4248 10259 13435 15324  6971
3386, 2532  1843 15150 19286 13756 13757 13759 13753 13758 13760
3394,14022  3860  5238  9003 13406  5655 11930  3237 13819 12666
3409,17774 17815  2081  2891  8160 10496 12461 11196 18617 18745
3415,15680 20321 10948 11959  7092 14770 18649  1805 16974  3938
3477,18034  6720 14017 12472 17748 10446  9216   820  5700  9360
3482,  371 14949  8254 13529 12592 18257  7520  8725   317 18737
3488,15542 17034  2997  1069 19602 14615  8145 10269  3519  3630
3497, 6453  1898  4839  8045  7544  1357 18599  4743  4916  5750
3511,15683  1023  4258  5279 10591 10433  1658  6326 18958 10760
3523,13752 13751 13759 13758 13757 13756 13755 13754 13753 13761
3531, 2792 10543 16114 11882 18990 19462  8964  7517  4062 11053
3532, 4350  5382  3347 12563  4649 10848 20263 13995 13595 14597
3535, 3885 10264 14591   360  8956  2674   573  2037 11206 10250
3547,15498 13542  8749 13808   956 17114  5649 20443 12910 12393
3561,12220  3669 20427 16325 11390 14134  9507 14699 20080 20417
3567, 4060 19069 11226 20295 18886 18096  2272 12315  9509  8560
3571,18074 12639 13006  9941   550 17826 11850  5100 12599 13550
3578,18051  7174 18146 18794   953  5796 18897 16491  4881 18066
3589,17774 12990 18096 18617  5089 12436 10496 19662 13216  2272
3596, 1357  1828 10930 15092 16297  1850 14579  4925 16293 17819
3634,17704  1168  8055 16548 16747  4328  7817  5964  6687 11663
3645, 8138  8725 12550  6695  4347  6343  3600  4029  4148 17560
3650,11774 10470 18062  4998 13202 10367  7750  8493  9184  7293
3678, 3611 19725  6534 19078   398 15715  7048  4464 14918  5551
3696,17114  5649  6287  7478 18826  4944 20042 15498  2204 16083
3704,17423  4414  1883 10710 12303  7047 19310  5063  2549 19602
3711, 2617  6971 17983 15538  9007  4720 19008  5633  7765  6177
3712,14556  9473  6223  8110  8629  9402 19839  7199 13756 13753
3720,18617  7485 20263 19385 14758 17774 11196 18672 16471 10496
3728,10689  9900 10236  7077 20480 13755 13757 13759 13758 13756
3746,13753 13752 13760 13759 13758 13757 13756 13755 13754 13762
3747, 6498 13634 14571  5576 19929  1339 13760 13748 13759 13757
3759,14662  7989 10833  9383 11715 13129 10137 16536 16579 19779
3780,14453 13188   436  2088  7577 17420  7400  2402 11155  1852
3784,14038   521 17355  2088  5097 20548 10013  1056  2873  1343
3798,14660 15682 19391   907 20043  9413 12128  9137  6064 12604
3805,13752 13751 13759 13758 13757 13756 13755 13754 13753 13761
3807,18051 18146  2561   953 18897  7174 17928  2299  5840  4881
3808,12129  7408  2649 11572  8639  3565  2886  4248  4180  1713
3816,14796 16772  4367  4720 18453 15713  2765 20530  8690 19846
3822,12393  2204  1063  1595  2765  8749  7478  5924  5482 12526
3827, 2873 13216  6103 17774  2272 11638 18266  7485 18357  4106
3851,12278 16053  4060 20028  6985  3227   438 19304 10768  9690
3863, 1357  5661 12688  6529 19556  2887   913  2204 17780   520
3872, 4850 15499  7578   508 18672 14907  4258 18559  4106 11258
3875,19781 17826 11796  2088  2117 13006 18869  4402  3200 11407
3888,20443 20468 10022 12164  8749 12393  8734 19411  5047 11257
3893,16551  2931  4760 14889 12686  6252  9122 15288 17554  6985
3898,19900  6407  9510 15280    82  5666 13755 13757 13754 13753
3910,12196  4704 17530  9804 10294  7508 16663   387   699 14306
3916, 8690 11745 15533  2108 16171 11775  3929 16813 10022  7878
3918,18856 19825  4672 10630 16732 11688 18468  6821 17414  5149
3933,11107   541 17034 10828 14994 17307 10636 10250 14826 11739
3940,11233 15779   362 17634 15640 10100  5649  9913  8749  7660
3944,11275 10474 17584 19889  2272  1645  5223 19602 12490 20295
3946, 6624 12114  5749  5365  2359  9687  1513  3792 14970 20541
3954,11212  9675 19305  6442  1066  6795 10781 10830 18902 14869
3959, 5478 14998 13753 13750 13759 13758 13757 13756 13755 13754
3968,10591 11943 16601 16866  3431 17346 18991 10711 10269  8767
3969,14190 16617  8688  5485 11271  6302 10038 20331  1926  5861
3971, 8160 17606 20065  9635 18031 14899 10545 20184  6356  8377
3984,13775 14528  9157  3860  6736  6577  9003 13333  4857 13243
4000,16205 13570 12952 11916  4757 18995 15301 16905 18830  3445
4008,18312 11740 19624 17406  8879 11594 10843  1825 11521 12765
4013, 3463 20328  4009 18302  2780  9696 14260 14749  1233 10619
4023,14994  1482   229  3099 16821 20268  7394 15781  3741  3023
4036, 3511  4455 12236 13736 12129  4029  4960   172 19112  2144
4058,11765 15259  6086  7513 12715 15549  9547  7556 12249 20172
4082, 8021  6036 15771  1149 18945  7661 11919  4663 14607   603
4091,13753 13752 13760 13759 13758 13757 13756 13755 13754 13762
4112, 7722  5846  5031 15495 19414 17203  4194 20268  2317  3403
4119,20423 16241 14257 16410  8233 13757 13752 13755 13756 13753
4124, 6672  7416 11510  8047 12071   724  9504 16552 17635 20285
4142,18266 16471 17239 11896  8229 13237  9974 14758 18728   360
4151,20268 15495  5846  5031 18899 17203 12718 15428  3403 13439
4154,10287 19630 17211 19374 15537 15143 12947  7717 19978 14258
4165, 4743 10491 15029  1253 16667  7224 19890  8138  9515  5817
4174, 1300 12371  3437 18611  1357  8045 18275 18059 11461 20268
4182, 8466 10038  8164  7760  3860 10233 13041  2236  3473 13486
4186,14714 11233 12311 10419 17634  7460 13088  4603 19243  8749
4188, 1434  5097 17617  6442 18496 20626  3979 18186 12516  4998
4189,17694 14335 17977  1859 20608 14322  6219 16502  4600 13945
4193,10081  1039  4072  1014 18424  6915 18377 10316 17780 20491
4195, 2204  5482 18254  9579  1492  4675  4212  3483  5297 12526
4216, 2272  2873 15474 20172  1111 18266 16866 10567  3830  8539
4226,15347 12814  2955 11407 14128 17036  2052 12891  3200 11194
4231,  800 20268 11370  3754  6320 12384 14255 12388   699  8028
4236, 8600  1365 12666  2730 18073 20210 18944 16521 19648 18361
4238,19556 15865   520 16930 13333 15537 19336 20497  8838 11894
4251, 9834   663 14147 19154  5149 17744  6137 18824 17071  8461
4256, 8145  4910  4949  3856   463  7545  2497   344  9635 10711
4258, 1282   149  1965 17993 14580 10019 12437 19529  5675  2765
4262,13695 10418 15015  9201 15108  9788 19929  2989  4945 17619
4265,17239 13237  2272 18266 11796 10250 20197 11107 12963  6253
4267,17530 17349 17903 14356 19928 16313  4192  2336 20446   800
4293, 5881 14453 15767 13550  9710  5100 18875 13006  1093 19555
4295, 2132 10691  8112  6971  2980  2164 17657  4695  6220 16494
